ID,COUNTRY_NAME,ISO2,SITE_NAME,LATITUDE,LONGITUDE,VECTOR_SPECIES_COMPLEX,VECTOR_SPECIES,STAGE,YEAR_START,MONTH_START,YEAR_END,MONTH_END,SAMPLING_METHOD,MOSQUITO_NUMBER,BREEDING_HABITAT,ID_METHOD,CITATION,CITATION_URL,DATA_CURATOR,INVASIVE_STATUS
1024,Ethiopia,ET,Agesure,8.378320,43.554920,An. stephensi (not found),An. stephensi (not found),NULL,2020,JANUARY,2020,DECEMBER,Dipping method,,,,"Balkew M, Mumba P, Yohannes G, Abiy E, Getachew D, Yared S, Worku A, Gebresilassie A, Tadesse FG, Gadisa E, Esayas E, Ashine T, Yewhalaw D, Chibsa S, Teka H, Murphy M, Yoshimizu M, Dengela D, Zohdy S, Irish S. 2021. An update on the distribution, bionomic",https://malariajournal.biomedcentral.com/articles/10.1186/s12936-021-03801-3,World Health Organization,not found
1025,Lao People's Democratic Republic,LA,Boulykao,21.337780,102.082470,An. stephensi (not found),An. stephensi (not found),NULL,2014,JANUARY,2015,OCTOBER,Human Landing Catch and collection on cattle,,,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",Insecticide resistance status of malaria vectors in Lao PDR | PLOS ONE,World Health Organization,not found
1026,Lao People's Democratic Republic,LA,Hadsa,19.922680,100.581480,An. stephensi (not found),An. stephensi (not found),NULL,2014,JANUARY,2015,OCTOBER,Human Landing Catch and collection on cattle,,,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",Insecticide resistance status of malaria vectors in Lao PDR | PLOS ONE,World Health Organization,not found
1027,Lao People's Democratic Republic,LA,Sopjak,20.134770,102.558340,An. stephensi (not found),An. stephensi (not found),NULL,2014,JANUARY,2015,OCTOBER,Human Landing Catch and collection on cattle,,,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",Insecticide resistance status of malaria vectors in Lao PDR | PLOS ONE,World Health Organization,not found
1028,Lao People's Democratic Republic,LA,Na,19.967150,102.117920,An. stephensi (not found),An. stephensi (not found),NULL,2014,JANUARY,2015,OCTOBER,Human Landing Catch and collection on cattle,,,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",Insecticide resistance status of malaria vectors in Lao PDR | PLOS ONE,World Health Organization,not found
1029,Lao People's Democratic Republic,LA,Na-ang,18.559960,101.973890,An. stephensi (not found),An. stephensi (not found),NULL,2014,JANUARY,2015,OCTOBER,Human Landing Catch and collection on cattle,,,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",Insecticide resistance status of malaria vectors in Lao PDR | PLOS ONE,World Health Organization,not found
1030,Lao People's Democratic Republic,LA,Phameung,18.114250,104.802290,An. stephensi (not found),An. stephensi (not found),NULL,2014,JANUARY,2015,OCTOBER,Human Landing Catch and collection on cattle,,,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",Insecticide resistance status of malaria vectors in Lao PDR | PLOS ONE,World Health Organization,not found
1031,Lao People's Democratic Republic,LA,Koutphadang,17.636630,105.177950,An. stephensi (not found),An. stephensi (not found),NULL,2014,JANUARY,2015,OCTOBER,Human Landing Catch and collection on cattle,,,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",Insecticide resistance status of malaria vectors in Lao PDR | PLOS ONE,World Health Organization,not found
1032,Lao People's Democratic Republic,LA,Sadi,16.439010,106.502840,An. stephensi (not found),An. stephensi (not found),NULL,2014,JANUARY,2015,OCTOBER,Human Landing Catch and collection on cattle,,,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",Insecticide resistance status of malaria vectors in Lao PDR | PLOS ONE,World Health Organization,not found
1033,Lao People's Democratic Republic,LA,Katao,15.951870,106.352850,An. stephensi (not found),An. stephensi (not found),NULL,2014,JANUARY,2015,OCTOBER,Human Landing Catch and collection on cattle,,,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",Insecticide resistance status of malaria vectors in Lao PDR | PLOS ONE,World Health Organization,not found
1034,Lao People's Democratic Republic,LA,Lavynoy,15.272910,106.697480,An. stephensi (not found),An. stephensi (not found),NULL,2014,JANUARY,2015,OCTOBER,Human Landing Catch and collection on cattle,,,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",Insecticide resistance status of malaria vectors in Lao PDR | PLOS ONE,World Health Organization,not found
1035,Lao People's Democratic Republic,LA,Hadoudomxay,14.456680,106.367270,An. stephensi (not found),An. stephensi (not found),NULL,2014,JANUARY,2015,OCTOBER,Human Landing Catch and collection on cattle,,,Morphological,"Marcombe S, Bobichon J, Somphong B, Phommavan N, Maithaviphet S, Nambanya S, Corbel V, Brey PT. 2017. Insecticide resistance status of malaria vectors in Lao PDR. PLoS ONE. 12:e0175984.",Insecticide resistance status of malaria vectors in Lao PDR | PLOS ONE,World Health Organization,not found
1036,Thailand,TH,Pakla,15.646102,105.633069,An. stephensi (not found),An. stephensi (not found),NULL,2013,SEPTEMBER,2015,MARCH,Human Landing Catch and collection on cattle,,,Morphological,"Marasri N, Overgaard HJ, Sumarnrote A, Thanispong K, Corbel V, Chareonviriyaphap T. 2017. Abundance and distribution of Anopheles mosquitoes in a malaria endemic area along the Thai-Lao bordre. Journal of Vector Ecology. 42:325-334.",https://doi.org/10.1111/jvec.12273,World Health Organization,not found
1037,Thailand,TH,Talong,15.405665,105.562962,An. stephensi (not found),An. stephensi (not found),NULL,2013,SEPTEMBER,2015,MARCH,Human Landing Catch and collection on cattle,,,Morphological,"Marasri N, Overgaard HJ, Sumarnrote A, Thanispong K, Corbel V, Chareonviriyaphap T. 2017. Abundance and distribution of Anopheles mosquitoes in a malaria endemic area along the Thai-Lao bordre. Journal of Vector Ecology. 42:325-334.",https://doi.org/10.1111/jvec.12273,World Health Organization,not found
1038,Thailand,TH,Payaka,14.980504,105.517986,An. stephensi (not found),An. stephensi (not found),NULL,2013,SEPTEMBER,2015,MARCH,Human Landing Catch and collection on cattle,,,Morphological,"Marasri N, Overgaard HJ, Sumarnrote A, Thanispong K, Corbel V, Chareonviriyaphap T. 2017. Abundance and distribution of Anopheles mosquitoes in a malaria endemic area along the Thai-Lao bordre. Journal of Vector Ecology. 42:325-334.",https://doi.org/10.1111/jvec.12273,World Health Organization,not found
1039,Thailand,TH,Nongmek,14.593642,105.375972,An. stephensi (not found),An. stephensi (not found),NULL,2013,SEPTEMBER,2015,MARCH,Human Landing Catch and collection on cattle,,,Morphological,"Marasri N, Overgaard HJ, Sumarnrote A, Thanispong K, Corbel V, Chareonviriyaphap T. 2017. Abundance and distribution of Anopheles mosquitoes in a malaria endemic area along the Thai-Lao bordre. Journal of Vector Ecology. 42:325-334.",https://doi.org/10.1111/jvec.12273,World Health Organization,not found
1040,Thailand,TH,Sanghom,14.561775,105.363193,An. stephensi (not found),An. stephensi (not found),NULL,2013,SEPTEMBER,2015,MARCH,Human Landing Catch and collection on cattle,,,Morphological,"Marasri N, Overgaard HJ, Sumarnrote A, Thanispong K, Corbel V, Chareonviriyaphap T. 2017. Abundance and distribution of Anopheles mosquitoes in a malaria endemic area along the Thai-Lao bordre. Journal of Vector Ecology. 42:325-334.",https://doi.org/10.1111/jvec.12273,World Health Organization,not found
1041,Thailand,TH,Nachalauy,14.549225,105.278985,An. stephensi (not found),An. stephensi (not found),NULL,2013,SEPTEMBER,2015,MARCH,Human Landing Catch and collection on cattle,,,Morphological,"Marasri N, Overgaard HJ, Sumarnrote A, Thanispong K, Corbel V, Chareonviriyaphap T. 2017. Abundance and distribution of Anopheles mosquitoes in a malaria endemic area along the Thai-Lao bordre. Journal of Vector Ecology. 42:325-334.",https://doi.org/10.1111/jvec.12273,World Health Organization,not found
1042,Ethiopia,ET,Kebri Dehar,6.729090,44.277285,An. stephensi,Not available,ADULTS,2022,APRIL,2022,APRIL,Light trap,,,,Armauer Hansen Research Institute,,World Health Organization,invasive
1043,Ethiopia,ET,Kebri Dehar,6.729342,44.276512,An. stephensi,Not available,ADULTS,2022,APRIL,2022,APRIL,Aspirator collection,,,,Armauer Hansen Research Institute,,World Health Organization,invasive
1044,Ethiopia,ET,Kebri Dehar,6.729050,44.276020,An. stephensi,Not available,ADULTS,2022,APRIL,2022,APRIL,Aspirator collection,,,,Armauer Hansen Research Institute,,World Health Organization,invasive
1045,Yemen,YE,Alhawdah,13.063345,44.881094,An. stephensi (not found),An. stephensi (not found),NULL,2021,DECEMBER,2022,DECEMBER,,,,"morphology, DNA sequence",US Naval medical Research Unit No. 3 and National Malaria Control Program Entomology Team Aden and Hadramout.,,World Health Organization,not found
1046,Ethiopia,ET,Danan,6.511860,43.491450,An. stephensi,Not available,ADULTS,2022,APRIL,2022,APRIL,Light trap,,,,Armauer Hansen Research Institute,,World Health Organization,invasive
1047,Yemen,YE,Almaafer,13.353629,43.938609,An. stephensi (not found),An. stephensi (not found),NULL,2022,APRIL,2022,NOVEMBER,,,,"morphology, DNA sequence",US Naval medical Research Unit No. 3 and National Malaria Control Program Entomology Team Aden and Hadramout.,,World Health Organization,not found
1048,Ethiopia,ET,Danan,6.524900,43.494230,An. stephensi,Not available,ADULTS,2022,APRIL,2022,APRIL,Aspirator collection,,,,Armauer Hansen Research Institute,,World Health Organization,invasive
1049,Yemen,YE,Almaafer,13.353629,43.938609,An. stephensi (not found),An. stephensi (not found),NULL,2022,APRIL,2022,NOVEMBER,,,,"morphology, DNA sequence",US Naval medical Research Unit No. 3 and National Malaria Control Program Entomology Team Aden and Hadramout.,,World Health Organization,not found
1050,Ethiopia,ET,Danan,6.511030,43.491050,An. stephensi,Not available,ADULTS,2022,APRIL,2022,APRIL,Light trap,,,,Armauer Hansen Research Institute,,World Health Organization,invasive
1051,Yemen,YE,Algaherah,13.590887,44.012090,An. stephensi (not found),An. stephensi (not found),NULL,2022,APRIL,2022,NOVEMBER,,,,"morphology, DNA sequence",US Naval medical Research Unit No. 3 and National Malaria Control Program Entomology Team Aden and Hadramout.,,World Health Organization,not found
1052,Ethiopia,ET,Danan,6.508740,43.494490,An. stephensi,Not available,ADULTS,2022,APRIL,2022,APRIL,Aspirator collection,,,,Armauer Hansen Research Institute,,World Health Organization,invasive
1053,Ethiopia,ET,Danan,6.510140,43.491670,An. stephensi,Not available,ADULTS,2022,APRIL,2022,APRIL,Aspirator collection,,,,Armauer Hansen Research Institute,,World Health Organization,invasive
1054,Ethiopia,ET,Danan,6.509250,43.492100,An. stephensi,Not available,ADULTS,2022,APRIL,2022,APRIL,Aspirator collection,,,,Armauer Hansen Research Institute,,World Health Organization,invasive
1055,Ethiopia,ET,Modjo,8.584377,39.133512,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2022,FEBRUARY,2022,FEBRUARY,Dipping method,,Waterstore,,Armauer Hansen Research Institute,,World Health Organization,invasive
1056,Ethiopia,ET,Babile,9.226948,42.338500,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2022,MARCH,2022,MARCH,Dipping method,,Waterstore,,Armauer Hansen Research Institute,,World Health Organization,invasive
1057,Ethiopia,ET,Modjo,8.590658,39.128526,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2021,JANUARY,2021,DECEMBER,Dipping method,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,invasive
1058,Ethiopia,ET,Danan,6.511380,43.491830,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2022,MARCH,2022,MARCH,Dipping method,,Waterstore,,Armauer Hansen Research Institute,,World Health Organization,invasive
1059,Ethiopia,ET,Jiga,10.401140,37.221982,An. stephensi,Not available,ADULTS,2022,MARCH,2022,MARCH,Light trap,,,,Armauer Hansen Research Institute,,World Health Organization,invasive
1060,Ethiopia,ET,Ataye,10.342097,39.960398,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2022,FEBRUARY,2022,FEBRUARY,Dipping method,,Waste refuse,,Jimma University,,World Health Organization,invasive
1061,Ethiopia,ET,Dubti,11.750111,41.089056,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2022,MAY,2022,MAY,Dipping method,,Waste refuse,,Jimma University,,World Health Organization,invasive
1062,Ethiopia,ET,Ataye,10.342097,39.960398,An. stephensi (not found),An. stephensi (not found),NULL,2021,JANUARY,2021,DECEMBER,,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,not found
1063,Kenya,KE,Mountain,2.329833,37.996727,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2022,DEC,2022,DEC,Dipping method,,Tank,Sequencing,KEMRI- CGHR/NMCP,,World Health Organization,invasive
1064,Kenya,KE,Karare,2.227091,37.938076,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2022,DEC,2022,DEC,Dipping method,,Stream,Sequencing,KEMRI- CGHR/NMCP,,World Health Organization,invasive
1065,Kenya,KE,Laisamis,1.587676,37.808190,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2022,DEC,2022,DEC,Dipping method,,Animal drinking points,Sequencing,KEMRI- CGHR/NMCP,,World Health Organization,invasive
1066,Somalia,SO,Arta & Rad,10.725910,48.588710,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2022,MAR,2022,MAR,Dipping method,,berkit,Morphological,Ministry of Health,,World Health Organization,invasive
1067,Ethiopia,ET,Meki,8.150000,38.816667,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2021,JUNE,2022,MARCH,Dipping method,,cistern,Morphological,PMI VectorLink Project Final Entomology Report April 2021-March 2022,https://d1u4sg1s9ptc4z.cloudfront.net/uploads/2023/02/Entomological-Monitoring-Report-Ethiopia-2022.pdf,World Health Organization,invasive
1068,Ethiopia,ET,Semera,11.142778,41.002222,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2021,JUNE,2021,SEPTEMBER,Dipping method,,cistern,Adult morphology,PMI VectorLink Project Final Entomology Report April 2021-March 2022,https://d1u4sg1s9ptc4z.cloudfront.net/uploads/2023/02/Entomological-Monitoring-Report-Ethiopia-2022.pdf,World Health Organization,invasive
1069,Ethiopia,ET,Meki,8.150000,38.816667,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2021,JANUARY,2021,DECEMBER,Dipping method,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,invasive
1070,Ethiopia,ET,Metema,12.952974,36.148292,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2021,JANUARY,2021,DECEMBER,Dipping method,,,Morphological,PMI VectorLink Project Final Entomology Report April 2021-March 2022,https://d1u4sg1s9ptc4z.cloudfront.net/uploads/2023/02/Entomological-Monitoring-Report-Ethiopia-2022.pdf,World Health Organization,invasive
1071,Ethiopia,ET,Chereti,5.339220,41.880620,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2021,JANUARY,2021,DECEMBER,Dipping method,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,invasive
1072,Ethiopia,ET,Dhanga,8.117220,42.318610,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2021,JANUARY,2021,DECEMBER,Dipping method,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,invasive
1073,Ethiopia,ET,Dollo Ado,4.178450,42.060110,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2021,JANUARY,2021,DECEMBER,Dipping method,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,invasive
1074,Ethiopia,ET,Elkere,6.014160,42.101940,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2021,JANUARY,2021,DECEMBER,Dipping method,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,invasive
1075,Ethiopia,ET,Fik,8.137770,42.288330,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2021,JANUARY,2021,DECEMBER,Dipping method,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,invasive
1076,Ethiopia,ET,Hamero,7.684440,42.186380,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2021,JANUARY,2021,DECEMBER,Dipping method,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,invasive
1077,Ethiopia,ET,Hardhaga,7.836940,42.185550,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2021,JANUARY,2021,DECEMBER,Dipping method,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,invasive
1078,Ethiopia,ET,Hargele,5.223480,42.179370,An. stephensi,Not available,IMMATURES (LARVAE OR PUPAE),2021,JANUARY,2021,DECEMBER,Dipping method,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,invasive
1079,Ethiopia,ET,Gelegu,12.218760,35.891390,An. stephensi (not found),An. stephensi (not found),NULL,2021,JANUARY,2021,DECEMBER,,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,not found
1080,Ethiopia,ET,Gende Wuha,12.465300,36.244900,An. stephensi (not found),An. stephensi (not found),NULL,2021,JANUARY,2021,DECEMBER,,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,not found
1081,Ethiopia,ET,Kemise,10.714789,39.870295,An. stephensi (not found),An. stephensi (not found),NULL,2021,JANUARY,2021,DECEMBER,,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,not found
1082,Ethiopia,ET,Kombolcha,11.085712,39.729912,An. stephensi (not found),An. stephensi (not found),NULL,2021,JANUARY,2021,DECEMBER,,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,not found
1083,Ethiopia,ET,Shewarobit,9.993002,39.896881,An. stephensi (not found),An. stephensi (not found),NULL,2021,JANUARY,2021,DECEMBER,,,,,PMI VectorLink Project Final Entomology Report April 2021-March 2022,,World Health Organization,not found
